id|Text|Scene|Tag
VOICE_5252|I recommend we use a 会议记录 software to keep track of decisions made.|工作|EN
VOICE_5253|Let’s enjoy some local 美食 at the food festival.|旅行|EN
VOICE_5254|I'm taking a summer类学生 to stay on track with my studies.|教育|EN
VOICE_5255|Went to a 宠物展 today, saw so many beautiful creatures.|宠物|EN
VOICE_5256|my 记步器 counts less steps than I actually walk, what can I do?|家居|EN
VOICE_5257|Just found a local market with amazing 手工艺品.|生活|EN
VOICE_5258|根据我的体质和需求，我采取了特别定制的 dietary plan。|健康|ZH
VOICE_5259|今天我们在地球科学课上学习了 earth's core，我对此非常好奇。|教育|ZH
VOICE_5260|最近我在制定我的 career plan，以便更好地发展。|工作|ZH
VOICE_5261|我们的 server 出问题了，设计组正在紧急抢修。|工作|ZH
VOICE_5262|我们的 annual conference 将在本周末举行。|工作|ZH
VOICE_5263|I grow my own 蔬菜 in my garden, they are organic and fresh.|美食|EN
VOICE_5264|我们可以一起去看一个经典的 romance movie，重温旧时光。|娱乐|ZH
VOICE_5265|I am currently working on a 研究 project in biology.|教育|EN
VOICE_5266|I'm looking for a good 宠物培训 service in the area. Any suggestions?|宠物|EN
VOICE_5267|在 South of France，我迷失在美丽的薰衣草花田。|旅行|ZH
VOICE_5268|I’m looking forward to trying that new 火锅 restaurant next week.|生活|EN
VOICE_5269|我在她的 travel blog 了解了很多环游世界的经验。|旅行|ZH
VOICE_5270|Do you think a 吉娃娃犬 is easy to care for?|宠物|EN
VOICE_5271|我在学习一个关于 information security 的课程，我对加密和解密非常感兴趣。|教育|ZH
VOICE_5272|How about having a cozy movie night with snacks at home?|生活|EN
VOICE_5273|我爱用 natural fiber 的布料来做床上用品，你认为如何？|家居|ZH
VOICE_5274|How about we have a picnic at the nearby 公园 this Sunday?|生活|EN
VOICE_5275|我认为我们公司应该引入 electric cars，以减少汽车尾气排放。|环保|ZH
VOICE_5276|I hope能去参加一个 storytelling night 听精彩故事。|娱乐|ZH
VOICE_5277|你更倾向于 city tour 还是 countryside hike？|旅行|ZH
VOICE_5278|我有时会在 social platform 上分享环保小贴士，希望影响到更多的人。|环保|ZH
VOICE_5279|I love visiting cultural heritage sites to learn about their significance.|旅行|EN
VOICE_5280|The 豆腐汤 here is out of this world. It's so creamy and full of flavor.|美食|EN
VOICE_5281|你最近有没有去过什么 interesting places?|生活|ZH
VOICE_5282|Should I clip my parrot's 刀翅 to prevent it from flying?|宠物|EN
VOICE_5283|你喜欢吃什么样的 street food?|生活|ZH
VOICE_5284|在 Peru 的众多 hiking trails，你可以看到 stunning landscapes。|旅行|ZH
VOICE_5285|I am thinking of buying a 电饭煲 for the kitchen.|家居|EN
VOICE_5286|Do you know where to find the best 安徽芋头烧鸡 in the city?|美食|EN
VOICE_5287|为了提高productivity，我正在逐步实施一些时间管理策略.|工作|ZH
VOICE_5288|Looked for a unique 挂钟 for the kitchen wall.|家居|EN
VOICE_5289|我在 Moscow 体验到了真正的 winter wonderland。|旅行|ZH
VOICE_5290|我会提醒我自己每天都需要摄取足够的 vitamin 和 mineral。|健康|ZH
VOICE_5291|我开始 composting，这样我可以减少生活垃圾并为植物提供养分。|环保|ZH
VOICE_5292|I am a new 助教 in the Math department.|教育|EN
VOICE_5293|在 Morocco，我了解到了非洲的 exotic culture。|旅行|ZH
VOICE_5294|We now have a new 礼品盒 in our collection.|家居|EN
VOICE_5295|你有没有尝试过让 Cat 穿上 adorable 的衣服？|宠物|ZH
VOICE_5296|I think going to the 游泳馆 is a great team bonding exercise.|工作|EN
VOICE_5297|我正在学习 webinars，这是一种全新的学习方式。|教育|ZH
VOICE_5298|What's your opinion on sustainable fashion?我觉得购买高质量的二手衣物 is a wise choice.|环保|EN
VOICE_5299|I wish I knew how to cook 鱼香茄子 as good as my grandmother.|美食|EN
VOICE_5300|My nutritionist suggested 减少盐分 for lowering blood pressure.|健康|EN
VOICE_5301|I have been thinking about trying 新疆烤肉 from a popular 美食 place around.|美食|EN
VOICE_5302|I enjoy relaxing in the hot springs while traveling.|旅行|EN
VOICE_5303|我今天购买了一种叫做royal canin的cat food，还不知道我的猫会不会喜欢。|宠物|ZH
VOICE_5304|I love experimenting with different types of 甜点 in the kitchen.|生活|EN
VOICE_5305|I want to take a hot air balloon ride over the 美丽的乡村.|旅行|EN
VOICE_5306|My kids love the 动物园, they can't wait to go again.|家居|EN
VOICE_5307|Let’s visit the famous landmarks to capture some amazing 照片.|旅行|EN
VOICE_5308|我已经转向 electric vehicle，这将大大的降低二氧化碳排放。|环保|ZH
VOICE_5309|I'm working on a project to declutter my 家.|家居|EN
VOICE_5310|那个 duty free shop 有很多好东西，我们可以看看。|旅行|ZH
VOICE_5311|我在屋顶准备做一个 sun deck，你觉得如何？|家居|ZH
VOICE_5312|Let's plan a road trip to the 乡村 this summer.|家居|EN
VOICE_5313|有些Light food可以帮助我们减少热量的摄入。|健康|ZH
VOICE_5314|我希望在团队中建立更强的 collaboration spirit。|工作|ZH
VOICE_5315|我刚刚帮我的猫咪做完 annual check up,医生说他非常健康。|宠物|ZH
VOICE_5316|公司利用 solar power 设备为办公区供电，这是我们环保举措的一部分。|环保|ZH
VOICE_5317|在 trip 到法国的时候，我们参观了 Louvre Museum。|旅行|ZH
VOICE_5318|It is important to understand that every action we take affects our 碳排放 amount.|环保|EN
VOICE_5319|他的 leadership style 极受我们的欢迎。|工作|ZH
VOICE_5320|I enjoy watching the sunset over the 水面 while on vacation.|旅行|EN
VOICE_5321|Do you think the new 华为 phone is worth the price?|工作|EN
VOICE_5322|你想一起去参加 charity run 吗？|生活|ZH
VOICE_5323|The 龙井茶 in the Longjing Village left a lingering taste.|美食|EN
VOICE_5324|Reducing air and water 污染 pollution should be a top priority.|环保|EN
VOICE_5325|I enjoy taking cooking classes to learn about local 美食 traditions.|旅行|EN
VOICE_5326|通过使用 email software，我能更高效地处理工作中的邮件。|工作|ZH
VOICE_5327|I hope能去参加一个 film workshop 提升拍摄技巧。|娱乐|ZH
VOICE_5328|I'm interested in trying out a new fitness 课程.|家居|EN
VOICE_5329|Learning 历史 is important to understand our past.|教育|EN
VOICE_5330|Eating less 巧克力 can prevent various health issues.|健康|EN
VOICE_5331|我希望能在这个国家学习不同的 customs 和 traditions。|旅行|ZH
VOICE_5332|Losing weight isn't just about counting 热量, but also maintaining a balance diet .|健康|EN
VOICE_5333|I do light exercises and 缓解压力 techniques for mental health.|健康|EN
VOICE_5334|Did you know fast fashion is the second largest polluter in the world? It's kinda frightening to think about, especially with how throwaway our culture is becoming.我们恨不能每季更换新装, but at what cost?|环保|EN
VOICE_5335|I enjoy trying local dishes while exploring new 文化.|旅行|EN
VOICE_5336|I'm taking an online 课程 about AI and machine learning.|教育|EN
VOICE_5337|What’s your favorite type of travel: luxury or backpacking?|旅行|EN
VOICE_5338|我每次去 Target 都要买上几包方便面。|美食|ZH
VOICE_5339|这款新的dog leash让我在街上遛狗变得如此方便。|宠物|ZH
VOICE_5340|Let’s have a cozy movie night with some snacks.|娱乐|EN
VOICE_5341|今晚我打算和家人一起看一个 family movie，增进感情。|娱乐|ZH
VOICE_5342|你觉得这部电影怎么样 for kids?|生活|ZH
VOICE_5343|I love the collaborative aspect of 实验课.|教育|EN
VOICE_5344|Recently我在听 jazz 和 classical music 放松心情。|娱乐|ZH
VOICE_5345|I'm preparing for a workshop on 教育 technology integration.|教育|EN
VOICE_5346|The first few weeks can be tough for 转校 students.|教育|EN
VOICE_5347|我妹妹和她的 friend 打算开一个宠物 daycare 服务。|宠物|ZH
VOICE_5348| Halloween in U.S 是非常独特的一份体验，我期待在此次旅行中能够体验到。|旅行|ZH
VOICE_5349|我期待着在 Canada 的 Rocky Mountains 里 hiking。|旅行|ZH
VOICE_5350|Let’s have a movie night with our favorite animated films.|娱乐|EN
VOICE_5351|我的Doctor跟我说，我需要多吃水果和蔬菜。|健康|ZH
VOICE_5352|我用high fiber foods来减少我对糖的渴望。|健康|ZH
VOICE_5353|Can you help me cancel the 淘宝 order?|家居|EN
VOICE_5354|我很喜欢 kitten，它们总是那么快乐和活泼。|宠物|ZH
VOICE_5355|你觉得这个新的 series 的演技如何？|娱乐|ZH
VOICE_5356|昨天我和朋友们去 karaoke 一起唱歌玩得很开心。|娱乐|ZH
VOICE_5357|The last 篮球赛 we had in the neighborhood was really exciting.|健康|EN
VOICE_5358|我帮我家的小狗安装了Pet GPS，我可以随时查看它的位置。|宠物|ZH
VOICE_5359|Organic farming 可以保护土壤的持久性繁殖。|环保|ZH
VOICE_5360|我预订了一个在 Ikea 销售的 Folding table。|家居|ZH
VOICE_5361|你觉得这个项目的预算合理吗？|工作|ZH
VOICE_5362|我计划在 Loft 里安装一些 hidden cabinets 来增加储物空间。|家居|ZH
VOICE_5363|The 丝绒 cushion feels so soft!|家居|EN
VOICE_5364|The 森林 is burning, we should do something about it.|环保|EN
VOICE_5365|我喜欢在 farmer's market 买到新鲜的 organic vegetables。|美食|ZH
VOICE_5366|To promote 教育公平, we should strive for equal education opportunities.|教育|EN
VOICE_5367|We need to apply for 专利 right for our new invention.|工作|EN
VOICE_5368|Have you ever tried the delicious 青岛啤酒 in Qingdao?|美食|EN
VOICE_5369|我在Freedom Service Dogs捐赠过一些用品，希望能帮助其他宠物。|宠物|ZH
VOICE_5370|We visited a major科学实验室 for a tour last weekend.|教育|EN
VOICE_5371|Their 烧饼 is amazing, but the 香酥鸭 is even better.|美食|EN
VOICE_5372|我的儿童房喷了 baby blue 的油漆，感觉非常舒适和宁静。|家居|ZH
VOICE_5373|我想去 Italy 吃正宗的 pizza。|美食|ZH
VOICE_5374|I enjoy tasting new 美食 from different regions.|旅行|EN
VOICE_5375|I love trying out new recipes and hosting dinner parties.|娱乐|EN
VOICE_5376|The morning 游泳 pool sessions are my favorite.|健康|EN
VOICE_5377|What’s the best time of year to visit that 国家?|旅行|EN
VOICE_5378|我正在考虑招聘一个 assistant，以帮助我处理日常工作.|工作|ZH
VOICE_5379|我家狗狗的Dog Bed是在Amazon上购买的。|宠物|ZH
VOICE_5380|我正准备尝试做这个发面的 bread recipe。|美食|ZH
VOICE_5381|I enjoy attending concerts for a good time with friends.|娱乐|EN
VOICE_5382|My 温顺的 cat is on his third napping round of the day.|宠物|EN
VOICE_5383|我希望能去体验新的美食文化.|生活|ZH
VOICE_5384|I forgot my 钥匙 back at the office, can someone help?|家居|EN
VOICE_5385|能给我讲解下，这个 physics problem 应该怎么解吗？|教育|ZH
VOICE_5386|I've taken a lot of online courses to enhance my 编程技巧.|教育|EN
VOICE_5387|Lately我对 sustainable living 感兴趣，想了解更多.|生活|ZH
VOICE_5388|孩子们参与 shore clean-up 活动后很开心。|环保|ZH
VOICE_5389|我们野外 picnic时遇到了一只wild fox，多幸运的一天！|宠物|ZH
VOICE_5390|我们的 team leader 明天将不在办公室，我们需要在他回来前完成这个任务.|工作|ZH
VOICE_5391|Let’s一起参观 local landmarks.|生活|ZH
VOICE_5392|My pet 热带鱼 just gave birth to a small fry.|宠物|EN
VOICE_5393|How about trying 哈尔滨啤酒 in Harbin?|美食|EN
VOICE_5394|How about visiting a nearby vineyard for some wine tasting?|生活|EN
VOICE_5395|The 易建联 event last night was quite fun.|健康|EN
VOICE_5396|Let's discuss the impact of the 新的 policies on 学生 performance.|教育|EN
VOICE_5397|我使用 Trello 来进行我的任务管理，它真的 very useful。|工作|ZH
VOICE_5398|我们地理课学习了Ice Age，这个主题非常有趣。|教育|ZH
VOICE_5399|我迟早会把我家的 Backyard 设计成我们家狗狗的 paradise。|宠物|ZH
VOICE_5400|Sara, can you switch off the 壁灯 on your way out?|家居|EN
VOICE_5401|I suggest we switch to a cloud-based 文件存储 solution.|环保|EN
VOICE_5402|My cat is really fond of 新鲜的鱼.|宠物|EN
VOICE_5403|我尽量使用 olive oil 而不是 butter，这样更健康。|健康|ZH
VOICE_5404|我在考虑去参加一个 cooking competition.|生活|ZH
VOICE_5405|我们正在准备一次 online meeting，你是否有空参加？|工作|ZH
VOICE_5406|The 迷你蛋糕 at that bakery are out of this world.|美食|EN
VOICE_5407|我打算给我家猫咪买一个自动的 cat feeder.|宠物|ZH
VOICE_5408|The 馄饨 from the little shop is fantastic.|美食|EN
VOICE_5409|Stop overeating, it's stressing your 肠胃.|美食|EN
VOICE_5410|I am enjoying my 高等教育 journey.|教育|EN
VOICE_5411|I'm excited to mentor the 新的 teachers this year.|教育|EN
VOICE_5412|I enjoy going on nature hikes to unwind and connect with nature.|娱乐|EN
VOICE_5413|Let's go to the 寿司 train restaurant for lunch tomorrow!|美食|EN
VOICE_5414|Just finished my first DIY project for my 家.|生活|EN
VOICE_5415|Have you ever joined a book club to discuss novels with others?|娱乐|EN
VOICE_5416|I love hiking in the beautiful 山脉 on my vacations.|旅行|EN
VOICE_5417|Protecting our 自然资源 natural resources should be a global initiative.|环保|EN
VOICE_5418|I wish my puppy would stop chewing on my 法式长筒靴!|宠物|EN
VOICE_5419|I love creating themed playlists for different occasions.|娱乐|EN
VOICE_5420|I'd love to try some authentic 麻辣烫 someday.|美食|EN
VOICE_5421|我们的business trip可能会进行 intense negotiation。|工作|ZH
VOICE_5422|大学招生 process can be quite stressful for students.|教育|EN
VOICE_5423|My friends and I have formed a study小组 for our math class.|教育|EN
VOICE_5424|最近我在研究如何提高团队的创造力。|工作|ZH
VOICE_5425|Let's plan a game night with some snacks and drinks.|生活|EN
VOICE_5426| tonight, 我们将会尝试做些 fresh pasta。|美食|ZH
VOICE_5427|我正在尝试做一些 homemade pickles。|美食|ZH
VOICE_5428|I heard that next week is 公司周年庆, should we plan something?|工作|EN
VOICE_5429|How about having a picnic and playing outdoor 游戏?|娱乐|EN
VOICE_5430|I'm planning a summer camp for the 学生.|教育|EN
VOICE_5431|I enjoy reading graphic 小说 for fun during weekends.|娱乐|EN
VOICE_5432|我最近开始练习 bodyweight training，希望能更健美。|健康|ZH
VOICE_5433|作为新的 team leader，我希望能帮助团队达成 project 目标。|工作|ZH
